Price,Close,High,Low,Open,Volume,MA20,MA50
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2022-05-26,141.08038330078125,141.62986633656274,134.56505664226245,134.81036263839988,90601500,145.9590156555176,157.6065808105469
2022-05-27,146.83035278320312,146.86959515379783,142.53258704704527,142.6601509529846,90978500,145.5773826599121,157.39572814941405
2022-05-31,146.04537963867188,147.8312145429356,144.08293159739236,146.2710719434681,103718400,145.14131240844728,157.10333465576173
2022-06-01,145.9178466796875,148.8909545900905,144.90717205322113,147.08549081541827,74286600,144.62440338134766,156.78095642089843
2022-06-02,148.3708953857422,148.429766433254,144.1025647736461,145.05435330119587,72348100,143.9097557067871,156.44022857666016
2022-06-03,142.6503448486328,145.19171132509297,141.74762059734428,144.14179449565412,88570300,143.36223297119142,155.95785278320312
2022-06-06,143.39605712890625,145.78043894130977,142.179334128492,144.26934578263374,71598400,142.81568984985353,155.41475189208984
2022-06-07,145.9178466796875,146.20239508903217,141.39440285018887,141.63970888221743,67808200,142.65133743286134,154.90934967041017
2022-06-08,145.18191528320312,147.05604181726716,144.6913032640919,145.79026939576806,53950200,142.32998809814453,154.37198425292968
2022-06-09,139.96180725097656,145.17210490927135,139.85387199936835,144.31844471982856,69473000,142.14061279296874,153.66437591552733
2022-06-10,134.5552520751953,138.117085018381,134.48655920841233,137.64610169004794,91437900,141.87421035766602,152.87195526123048
2022-06-13,129.4038543701172,132.6615109809625,128.97211331960065,130.37525676148604,122207100,141.12700805664062,152.03842895507813
2022-06-14,130.2672882080078,131.37607607962988,129.0113227305463,130.63035125622758,84784300,140.50000534057617,151.22804992675782
2022-06-15,132.88717651367188,134.7613181921413,129.67858439406757,131.76858160626196,91533000,139.82247009277344,150.38913848876953
2022-06-16,127.61800384521484,129.90425779121338,126.61715107258264,129.60008071626916,108123900,139.29457054138183,149.5110774230957
2022-06-17,129.08982849121094,130.58129318016776,127.37268647196602,127.62781429709099,134520300,139.0105052947998,148.72574661254882
2022-06-21,133.31890869140625,134.48656772231706,130.8167993077871,130.91491273074396,81000500,138.92611961364747,148.0189228820801
2022-06-22,132.80868530273438,135.17342395812105,131.39572023105475,132.25918724085466,73409200,138.54540367126464,147.34206588745118
2022-06-23,135.67384338378906,135.98782727058793,133.08341268546732,134.2510716127321,72433800,138.4428653717041,146.80755691528321
2022-06-24,139.0001983642578,139.24550436943025,137.14568556404583,137.27323450557805,89116800,138.4987934112549,146.3021482849121
2022-06-27,139.0001983642578,140.79584011879487,138.32315139441545,140.02066475796738,70207900,138.3947841644287,145.74304672241212
2022-06-28,134.8594512939453,140.7271675936439,134.7417091855751,139.46139501178652,67083400,137.7962390899658,145.2012644958496
2022-06-29,136.61581420898438,138.02877917366496,134.10388314834785,134.87905849783044,66242400,137.32476081848145,144.6989195251465
2022-06-30,134.15292358398438,135.77193691877648,131.25831627242013,134.67297101745274,98964500,136.73651466369628,144.10165969848632
2022-07-01,136.32144165039062,136.42937688810812,133.11284998534265,133.48570492012948,71051600,136.1340419769287,143.55110122680665
2022-07-05,138.90208435058594,138.951148551157,134.35901187342057,135.18325151505502,73353800,135.94662895202637,143.06802780151367
2022-07-06,140.23655700683594,141.41402301996357,138.4311081218874,138.69604284083624,74064300,135.78865394592285,142.702371673584
2022-07-07,143.60215759277344,143.79839942455877,140.58979232323185,140.5995991745189,66253700,135.67286949157716,142.38266860961915
2022-07-08,144.27920532226562,144.77963926575595,142.27751446518533,142.53262737695925,64547800,135.62773399353028,142.19564865112304
2022-07-11,142.14991760253906,143.88668829327412,141.08038702449986,142.93489980535588,63141600,135.7371395111084,141.97054946899414
2022-07-12,143.12130737304688,145.6626734804045,142.32651847225287,143.0231790018653,77588800,136.165442276001,141.62633712768556
2022-07-13,142.75831604003906,143.70028289937923,139.45158026337106,140.30525550924634,71185600,136.83316535949706,141.3922431945801
2022-07-14,145.68234252929688,146.1533259024835,140.56035155748177,141.3747693527097,78140700,137.60391807556152,141.21055435180665
2022-07-15,147.3504180908203,148.02746510063992,145.4174054581408,146.96774129904725,76259900,138.32708015441895,141.03244216918947
2022-07-18,144.30860900878906,148.7241166459646,143.94554597746492,147.9096989962109,81420900,139.16161041259767,140.66533737182618
2022-07-19,148.16482543945312,148.39050276940443,144.1516228338136,145.1426536934173,82982400,140.11536026000977,140.5566178894043
2022-07-20,150.16653442382812,150.83377461851506,147.5466677906739,148.28258588894056,64823400,140.95774154663087,140.47341018676758
2022-07-21,152.43316650390625,152.64903699884627,149.08718880462706,151.5991200487024,65086600,141.93896560668946,140.53797561645507
2022-07-22,151.19680786132812,153.3456908921451,150.52958270466215,152.47240210045547,66675400,142.7151138305664,140.52973373413087
2022-07-25,150.07823181152344,152.1289867062053,149.42081342303993,151.11832702232695,53623900,143.26901550292968,140.6563121032715
2022-07-26,148.7535858154297,150.21560020375307,147.96860350790257,149.40118236976926,55138700,143.75668487548828,140.83371780395507
2022-07-27,153.84609985351562,154.37596918243503,149.30304304810883,149.7151553193297,78620700,144.7060173034668,141.0236817932129
2022-07-28,154.39559936523438,154.68014773185416,151.5107984661639,154.03253631118739,81378700,145.5950065612793,141.25544692993165
2022-07-29,159.458740234375,160.55772152561576,156.50526076605678,158.2125962735302,101786900,146.86029739379882,141.5158641052246
2022-08-01,158.47747802734375,160.51842568191043,157.8691239569894,157.9868660422736,67829400,147.96809921264648,141.92189376831055
2022-08-02,157.00567626953125,159.36062329417274,156.6328212608233,157.0939978250213,59907000,148.87327880859374,142.36658462524414
2022-08-03,163.01075744628906,163.4621121282082,157.73176722636683,157.82007379818262,82507500,150.0119888305664,142.92666732788086
2022-08-04,162.69679260253906,164.05088687619767,161.34269832888046,162.89303446062004,55474100,150.9667205810547,143.37214309692382
2022-08-05,162.47076416015625,162.96205765324038,160.16167874542583,160.3680286094797,56697000,151.8762985229492,143.86706619262696
2022-08-08,161.9990997314453,164.88790765782107,161.34076829816232,163.47298010260957,60276900,152.86875762939454,144.349415435791
2022-08-09,162.0482635498047,162.9326009401167,160.40734488370262,161.16394115258205,63135500,153.81510543823242,144.7687730407715
2022-08-10,166.29306030273438,166.3913100252121,163.99379489901474,164.76021170255777,70170500,154.9918426513672,145.15802719116212
2022-08-11,165.5560760498047,168.01254335724568,165.26129697429445,167.0987297224726,57149200,155.98552932739258,145.54824111938476
2022-08-12,169.10324096679688,169.1720142653812,166.45024387983412,166.86294364369544,68039400,157.07317047119142,146.01194900512695
2022-08-15,170.17420959472656,170.3707239553057,168.3662534884631,168.53329144460957,54091700,158.36645050048827,146.44801528930665
2022-08-16,170.01705932617188,170.6852264080059,168.6709196812625,169.77141253005902,56377100,159.4590621948242,146.99534957885743
2022-08-17,171.51058959960938,173.08272003979997,169.56507124556938,169.76158567645695,79542000,160.5262649536133,147.55764022827148
2022-08-18,171.11752319335938,171.85446345688476,170.10545976423154,170.72449438338106,62290100,161.46048278808593,148.06163375854493
2022-08-19,168.53334045410156,170.71468497495962,168.32699056998192,170.01704154998163,70346300,162.32730941772462,148.5286622619629
2022-08-22,164.65211486816406,166.90223255698254,164.22959465128477,166.73519456201245,69026800,163.05600357055664,149.02246841430664
2022-08-23,164.31802368164062,165.7722632709113,163.74812140904885,164.17064162540487,54147100,163.8342254638672,149.61772384643555
2022-08-24,164.61277770996094,165.18267989573337,163.35506771138927,164.40644286266408,53841500,164.37255935668946,150.3219023132324
2022-08-25,167.06927490234375,167.17736007756102,165.41853585512217,165.84104108991514,51218200,165.00624313354493,151.05794204711913
2022-08-26,160.77085876464844,168.0714870002958,160.7119059513814,167.5998495010736,78961000,165.07184906005858,151.61561569213868
2022-08-29,158.5698699951172,160.06339120592008,157.037036914349,158.34386422553015,73314000,165.07646865844725,152.23465301513673
2022-08-30,156.14292907714844,159.72936621122975,154.9736479587286,159.30686092942906,77906200,165.03333129882813,152.77571502685547
2022-08-31,154.48236083984375,157.78385443277264,154.40375206464415,157.51855169061037,87991100,164.60691146850587,153.1989840698242
2022-09-01,155.20945739746094,155.66143904544523,151.97673759886456,153.91243529158203,74229900,164.23254470825196,153.64699951171875
2022-09-02,153.09689331054688,157.56766760419046,152.2715237467297,156.9682888748041,76957800,163.76385116577148,153.9954605102539
2022-09-06,151.8391876220703,154.3546082697241,151.01381803326322,153.74540904842692,73714800,163.25585556030273,154.25224029541016
2022-09-07,153.24427795410156,153.9419063408882,150.93519246411637,152.1241293530868,87449600,162.81565628051757,154.53712188720704
2022-09-08,151.77041625976562,153.63732582875608,150.0213973567108,151.94727474830393,84923800,162.08952407836915,154.87534118652343
2022-09-09,154.62969970703125,155.07187581808674,152.0553267593616,152.76279054534643,68028800,161.54320526123047,155.23561889648437
2022-09-12,160.58419799804688,161.39974706706778,156.52612358553827,156.81106723949068,104956000,161.11725311279298,155.76424438476562
2022-09-13,151.1611785888672,157.7445084078153,150.6993615052029,157.11565333541313,122656600,160.1666015625,156.06103912353515
2022-09-14,152.60557556152344,154.3644145838136,150.93518075875835,152.0946261536245,87965400,159.29602737426757,156.3351089477539
2022-09-15,149.71676635742188,152.5368010537083,148.7440148881969,151.9570633678186,90481100,158.2063362121582,156.52471313476562
2022-09-16,148.07583618164062,148.71452663381027,145.78640700828322,148.57696507371128,162278800,157.05425186157225,156.61418670654297
2022-09-19,151.7900390625,151.8686478234834,146.50373107588743,146.71006595451675,81474200,156.2170867919922,156.76440338134765
2022-09-20,154.1678924560547,155.32735289857166,150.41441795742156,150.72883799724963,107689800,155.69287567138673,157.00476287841798
2022-09-21,151.0432891845703,155.97588059110078,150.92538353116046,154.60024966459952,101696800,155.0291389465332,157.16320251464845
2022-09-22,150.08035278320312,151.7802241971407,148.28221666613402,149.72662084225365,86652500,154.30251770019532,157.3096432495117
2022-09-23,147.81056213378906,148.8324610577634,145.97312915554878,148.55733788432917,96029900,153.33958206176757,157.35220764160155
2022-09-26,148.14462280273438,151.0923833374164,147.03429487021683,147.0539508051786,93339400,152.70827026367186,157.36809173583984
2022-09-27,149.11740112304688,152.02586530633175,147.33892101138343,150.08034720002962,84442700,152.23564682006835,157.464267578125
2022-09-28,147.2308349609375,148.01690757279204,142.31789987820665,145.06914652315353,146691400,151.7900421142578,157.44558776855467
2022-09-29,139.99899291992188,144.16516723784525,138.2303333041484,143.55596808972413,128138200,151.0658737182617,157.24223693847657
2022-09-30,135.7935333251953,140.60821907927374,135.59701890511008,138.8199033723931,124925300,150.09507751464844,156.90944427490234
2022-10-03,139.96951293945312,140.57872706512543,135.2924042908768,135.80335372086685,114311700,149.43870849609374,156.68489837646484
2022-10-04,143.5559844970703,143.67389015390162,141.74801279814906,142.50460908002574,87830100,149.02454833984376,156.55445343017578
2022-10-05,143.8507537841797,144.81369999304195,140.51978392175167,141.5613389023429,79471000,148.55487213134765,156.45639678955078
2022-10-06,142.89759826660156,144.97085711790666,142.69126342442033,143.27098606704342,68402200,148.11123123168946,156.2374267578125
2022-10-07,137.65061950683594,140.60821619318722,137.02176437961742,140.05795483791823,85925600,147.26227722167968,155.90252716064452
2022-10-10,137.97482299804688,139.4192266505053,136.15704659384804,137.97482299804688,74899000,146.13180847167968,155.47284881591796
2022-10-11,136.55995178222656,138.88869341854974,135.8131909792421,137.46393012049913,77033700,145.40174713134766,155.03449829101564
2022-10-12,135.9311065673828,137.91593686444165,135.7542480720767,136.70735883391194,70433700,144.56802368164062,154.61300689697265
2022-10-13,140.50015258789062,141.0896959265644,132.03024051986287,132.63945479417762,113224000,144.10719299316406,154.1627947998047
2022-10-14,135.97039794921875,142.00348171103434,135.78370401470698,141.79713183786654,88598000,143.50192108154297,153.62826690673828
2022-10-17,139.9302215576172,140.41167960335844,137.82748592791265,138.61355854500806,85250900,142.90893020629883,153.1774560546875
2022-10-18,141.24691772460938,144.14554712451348,138.1615943476007,142.95662494362372,99136600,142.26288146972655,152.7624124145508
2022-10-19,141.35498046875,142.42599680685538,139.03607431855443,139.22276826600364,61758300,141.77846603393556,152.34854675292968
2022-10-20,140.89317321777344,143.3496411342512,140.16605331698352,140.52962076392365,64522000,141.31910705566406,151.84054901123048
2022-10-21,144.70558166503906,145.27548388473534,140.16601984417193,140.3821901686459,86548600,141.16385803222656,151.42353912353516
2022-10-24,146.84762573242188,147.6140424012265,143.45770354454174,144.62698448602487,75981900,141.09900817871093,150.97842681884765
2022-10-25,149.68731689453125,149.83471395703802,146.75921150175503,147.476495894735,74732300,141.12750396728515,150.56868896484374
2022-10-26,146.7493896484375,149.3434189974195,145.46218795090752,148.33135548203074,88194300,141.10343170166016,150.10333557128905
2022-10-27,142.27859497070312,146.45458955551916,141.62026350591435,145.49165853167307,109180200,141.21741180419923,149.51869567871094
2022-10-28,153.0281219482422,154.75746986477446,145.24603383421282,145.619406740808,164762400,142.07914123535156,149.1569076538086
2022-10-31,150.6698760986328,151.55421333060897,149.27460445858512,150.4930176480896,97943200,142.61415939331056,148.7996383666992
2022-11-01,148.02671813964844,152.74313850206963,146.53319676946654,152.37958612806426,80379300,142.83769607543945,148.4671304321289
2022-11-02,142.50457763671875,149.520247538893,142.47510122901483,146.35631650525693,93604600,142.7703872680664,148.03086151123046
2022-11-03,136.4617156982422,140.31345573900342,136.33397456392473,139.5863358104831,97918500,142.44859313964844,147.4678402709961
2022-11-04,136.1959686279297,140.4182534262788,132.25910018387182,139.84740569973505,140814800,142.37586059570313,146.8503741455078
2022-11-07,136.7274169921875,136.95378268582516,133.52871190234,134.94598671425354,83374600,142.31349029541016,146.3695053100586
2022-11-08,137.29824829101562,139.19777957129702,135.31997786188919,138.1938892139262,89908500,142.35040512084962,145.94407287597656
2022-11-09,132.7413330078125,136.363259132224,132.46575346788492,136.31404528196006,74917800,142.1909164428711,145.47604095458985
2022-11-10,144.5519561767578,144.5519561767578,137.2982811810409,139.0108242882595,118854000,142.39350662231445,145.27743286132812
2022-11-11,147.3372802734375,147.64238513720315,142.0914019190675,143.5185285677149,93979700,142.96185073852538,145.11998931884764
2022-11-14,145.939697265625,147.90813128864986,145.10310679865555,146.61880940644215,73374100,143.26232452392577,144.9768453979492
2022-11-15,147.67190551757812,151.16587871608763,146.21526862726066,149.81750629168315,89868300,143.5835739135742,144.89349975585938
2022-11-16,146.441650390625,147.50460662223392,144.96532479416157,146.77629560614008,64218300,143.83790740966796,144.75744720458985
2022-11-17,148.34120178222656,149.08920136807347,143.84332244877638,144.1189020339811,80389400,144.21030883789064,144.68886291503907
2022-11-18,148.9021759033203,150.28992540848853,147.60301733738748,149.90608139833125,74829600,144.42013854980468,144.57431243896485
2022-11-21,145.67398071289062,147.99673387925796,145.38856433603218,147.79005667966175,58724100,144.36145629882813,144.2761080932617
2022-11-22,147.80972290039062,148.0459404204949,144.6110171948753,145.79208977743497,51804100,144.2675765991211,144.20907897949218
2022-11-23,148.68568420410156,149.4336837921187,146.98297781162248,147.09124229312135,58301400,144.3643913269043,144.13068115234375
2022-11-25,145.77235412597656,146.53020528404244,144.79797406560616,145.96919448681064,35195900,144.53907928466796,144.05179290771486
2022-11-28,141.9438018798828,144.32560563619245,141.1170630589414,142.84927987681326,69246000,143.98486328125,143.9291522216797
2022-11-29,138.9419403076172,142.52449031453185,138.1348900130404,142.0126931655547,83763800,143.39846649169922,143.67219024658203
2022-11-30,145.69363403320312,146.3727461321645,138.33169544585772,139.16827084330671,111380900,143.28181228637695,143.502705078125
2022-12-01,145.96922302246094,146.7762881829984,144.29605710134743,145.87081033178356,71250400,143.45504455566407,143.4012237548828
2022-12-02,145.47711181640625,145.66411544857186,143.35119950014382,143.65631938407483,65447400,143.90581436157225,143.30915893554686
2022-12-05,144.3157196044922,148.53800322701198,143.46929252401586,145.43772619787177,68826400,144.3118019104004,143.23926208496093
2022-12-06,140.65444946289062,144.9751613197971,139.68006926529813,144.74879562385667,64727200,144.50815353393554,143.08945861816406
2022-12-07,138.71559143066406,141.10723230872713,137.7904247473433,139.9458630801939,69721100,144.57902069091796,142.8814224243164
2022-12-08,140.39857482910156,141.25485398858248,138.87305021328396,140.11315845458282,62128300,144.9618827819824,142.7447772216797
2022-12-09,139.91629028320312,143.27247380855323,138.67616726979998,140.09344213199822,76097000,144.7300994873047,142.74312316894532
2022-12-12,142.2095184326172,142.21935519606154,138.8336463442299,140.44776160871248,70462700,144.47371139526368,142.87144287109376
2022-12-13,143.174072265625,147.60304951034107,141.96348935709867,147.14046624112265,93886200,144.33543014526367,142.9355340576172
2022-12-14,140.94973754882812,144.34528354143862,138.93208948952125,143.05596154285573,82291200,143.99932174682618,142.88340911865234
2022-12-15,134.34561157226562,139.5619643292127,133.88302841156911,138.88285224146853,98931900,143.3945198059082,142.69330627441406
2022-12-16,132.3870086669922,135.47744910553232,131.61932069307161,134.53260929976452,160156900,142.5968101501465,142.48309448242188
2022-12-19,130.28079223632812,133.0661279935264,129.24737645818792,132.97755207276447,79592600,141.66574096679688,142.33569793701173
2022-12-20,130.2119140625,131.14691722297425,127.83994745250583,129.31627297471567,77432800,140.89263763427735,142.1804397583008
2022-12-21,133.31219482421875,134.6507305969255,130.65481182459862,130.88117753836192,85928000,140.16776123046876,142.11548461914063
2022-12-22,130.1429901123047,132.43621717922085,128.24345879689446,132.2295400503929,77852100,139.2406265258789,141.99972229003907
2022-12-23,129.77886962890625,130.3300288114699,127.5939064280565,128.85370313619094,63814900,138.4409523010254,141.78529663085936
2022-12-27,127.97771453857422,129.33593858388994,126.68839288069665,129.30641328011848,69007800,137.74264793395997,141.62544296264647
2022-12-28,124.05071258544922,128.96195335269854,123.88339749624971,127.62341762114275,85438400,136.99808654785156,141.30785278320312
2022-12-29,127.56436157226562,128.42062552699434,125.71403637929805,125.9699273840094,75703700,136.09162292480468,141.03420166015624
2022-12-30,127.87931823730469,127.8990067839709,125.41878304163788,126.38331908581098,77034200,135.18712768554687,140.76468841552733
